% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
148596 +9.843613953e-03 +9.843613953e-03 +3.944898436e+02 +3.944800000e+02 -3.8833e+00 -2.9047e+00 -3.8238e+00 +3.8642e+00 +8.5333e-01 -2.9189e+00 +3.4643e+00 -6.1262e-01 -8.6979e-01 -3.7639e+00 +1.9124e+00 +1.2646e+00 +1.5489e+00 +3.7913e+00 -3.8105e+00 +2.9934e+00 -2.9456e+00 -1.4220e+00 +9.3344e-02 +1.2938e+00
165398 +5.836168531e-03 +5.836168531e-03 +3.944858362e+02 +3.944800000e+02 -3.8833e+00 -2.8791e+00 -3.8238e+00 +3.8728e+00 +8.4455e-01 -2.8894e+00 +3.4489e+00 -5.8541e-01 -8.7466e-01 -3.7405e+00 +1.9093e+00 +1.2510e+00 +1.5618e+00 +3.7913e+00 -3.8156e+00 +2.9387e+00 -2.9354e+00 -1.3766e+00 +9.8101e-02 +1.2938e+00
195709 +3.978456176e-03 +3.978456176e-03 +3.944839785e+02 +3.944800000e+02 -3.8904e+00 -2.8987e+00 -3.8238e+00 +3.8912e+00 +8.4040e-01 -2.9019e+00 +3.4501e+00 -5.6526e-01 -8.7867e-01 -3.7223e+00 +1.8926e+00 +1.2692e+00 +1.5690e+00 +3.7913e+00 -3.7947e+00 +2.9577e+00 -2.8999e+00 -1.3831e+00 +1.0399e-01 +1.2945e+00
236721 +2.420687815e-03 +2.420687815e-03 +3.944824207e+02 +3.944800000e+02 -3.8833e+00 -2.8791e+00 -3.8068e+00 +3.9104e+00 +8.4455e-01 -2.8894e+00 +3.4489e+00 -6.1262e-01 -8.7466e-01 -3.7405e+00 +1.9093e+00 +1.2510e+00 +1.5726e+00 +3.7748e+00 -3.8156e+00 +2.9387e+00 -2.9037e+00 -1.3766e+00 +9.8101e-02 +1.2938e+00
296917 +1.543902880e-03 +1.543902880e-03 +3.944815439e+02 +3.944800000e+02 -3.8833e+00 -2.8791e+00 -3.7998e+00 +3.9085e+00 +8.5333e-01 -2.9019e+00 +3.4430e+00 -6.1262e-01 -8.6979e-01 -3.7468e+00 +1.9175e+00 +1.2646e+00 +1.5617e+00 +3.7739e+00 -3.8105e+00 +2.9497e+00 -2.8828e+00 -1.3831e+00 +1.0902e-01 +1.2798e+00
352547 +8.728350656e-04 +8.728350656e-04 +3.944808728e+02 +3.944800000e+02 -3.8904e+00 -2.8987e+00 -3.8017e+00 +3.8912e+00 +8.5859e-01 -2.9019e+00 +3.4473e+00 -6.0709e-01 -8.7867e-01 -3.7272e+00 +1.9096e+00 +1.2692e+00 +1.5690e+00 +3.7729e+00 -3.8046e+00 +2.9577e+00 -2.8999e+00 -1.3831e+00 +1.0399e-01 +1.2945e+00
381961 +6.266141880e-04 +6.266141880e-04 +3.944806266e+02 +3.944800000e+02 -3.8986e+00 -2.8791e+00 -3.8074e+00 +3.9018e+00 +8.6577e-01 -2.9003e+00 +3.4489e+00 -5.9025e-01 -8.7705e-01 -3.7292e+00 +1.9119e+00 +1.2692e+00 +1.5775e+00 +3.7710e+00 -3.8156e+00 +2.9577e+00 -2.8928e+00 -1.3908e+00 +9.8101e-02 +1.2928e+00
428716 +3.704133977e-04 +3.704133977e-04 +3.944803704e+02 +3.944800000e+02 -3.8904e+00 -2.8826e+00 -3.8017e+00 +3.9050e+00 +8.5859e-01 -2.9019e+00 +3.4473e+00 -6.0709e-01 -8.7867e-01 -3.7377e+00 +1.9096e+00 +1.2692e+00 +1.5690e+00 +3.7729e+00 -3.8227e+00 +2.9577e+00 -2.8999e+00 -1.3831e+00 +1.0399e-01 +1.2841e+00
489450 +2.502726967e-04 +2.502726967e-04 +3.944802503e+02 +3.944800000e+02 -3.8963e+00 -2.8931e+00 -3.8017e+00 +3.9050e+00 +8.5612e-01 -2.9019e+00 +3.4454e+00 -5.9138e-01 -8.7867e-01 -3.7391e+00 +1.9119e+00 +1.2692e+00 +1.5690e+00 +3.7709e+00 -3.8156e+00 +2.9577e+00 -2.8999e+00 -1.3831e+00 +1.0399e-01 +1.2822e+00
493771 +8.614541309e-05 +8.614541309e-05 +3.944800861e+02 +3.944800000e+02 -3.8963e+00 -2.8863e+00 -3.8017e+00 +3.9050e+00 +8.5612e-01 -2.9019e+00 +3.4454e+00 -5.9854e-01 -8.7867e-01 -3.7354e+00 +1.9119e+00 +1.2692e+00 +1.5690e+00 +3.7709e+00 -3.8156e+00 +2.9577e+00 -2.8999e+00 -1.3902e+00 +1.0399e-01 +1.2822e+00
580820 +4.392401718e-05 +4.392401718e-05 +3.944800439e+02 +3.944800000e+02 -3.8958e+00 -2.8897e+00 -3.8017e+00 +3.9050e+00 +8.5859e-01 -2.9019e+00 +3.4450e+00 -6.0040e-01 -8.8327e-01 -3.7330e+00 +1.9096e+00 +1.2692e+00 +1.5714e+00 +3.7707e+00 -3.8160e+00 +2.9577e+00 -2.8999e+00 -1.3903e+00 +1.0399e-01 +1.2841e+00
805111 +3.691200072e-05 +3.691200072e-05 +3.944800369e+02 +3.944800000e+02 -3.8958e+00 -2.8887e+00 -3.8017e+00 +3.9050e+00 +8.5859e-01 -2.9019e+00 +3.4450e+00 -6.0040e-01 -8.8214e-01 -3.7330e+00 +1.9096e+00 +1.2692e+00 +1.5714e+00 +3.7707e+00 -3.8160e+00 +2.9577e+00 -2.8959e+00 -1.3910e+00 +1.0399e-01 +1.2821e+00
877035 +2.397190241e-05 +2.397190241e-05 +3.944800240e+02 +3.944800000e+02 -3.9006e+00 -2.8894e+00 -3.8017e+00 +3.9050e+00 +8.5859e-01 -2.9035e+00 +3.4450e+00 -6.0040e-01 -8.8214e-01 -3.7330e+00 +1.9096e+00 +1.2692e+00 +1.5714e+00 +3.7707e+00 -3.8160e+00 +2.9577e+00 -2.8959e+00 -1.3935e+00 +1.0399e-01 +1.2821e+00
934982 +1.264403312e-05 +1.264403312e-05 +3.944800126e+02 +3.944800000e+02 -3.8992e+00 -2.8894e+00 -3.8017e+00 +3.9050e+00 +8.5859e-01 -2.9035e+00 +3.4450e+00 -6.0040e-01 -8.8214e-01 -3.7330e+00 +1.9096e+00 +1.2692e+00 +1.5714e+00 +3.7707e+00 -3.8160e+00 +2.9590e+00 -2.8975e+00 -1.3935e+00 +1.0399e-01 +1.2822e+00
1021759 +9.720967682e-06 +9.720967682e-06 +3.944800097e+02 +3.944800000e+02 -3.8986e+00 -2.8900e+00 -3.8017e+00 +3.9050e+00 +8.5921e-01 -2.9055e+00 +3.4454e+00 -5.9977e-01 -8.8279e-01 -3.7337e+00 +1.9096e+00 +1.2692e+00 +1.5700e+00 +3.7710e+00 -3.8156e+00 +2.9612e+00 -2.8975e+00 -1.3935e+00 +1.0399e-01 +1.2822e+00
1239102 +5.890114210e-06 +5.890114210e-06 +3.944800059e+02 +3.944800000e+02 -3.8986e+00 -2.8900e+00 -3.8017e+00 +3.9050e+00 +8.5921e-01 -2.9055e+00 +3.4454e+00 -5.9992e-01 -8.8279e-01 -3.7354e+00 +1.9096e+00 +1.2692e+00 +1.5700e+00 +3.7710e+00 -3.8156e+00 +2.9594e+00 -2.8975e+00 -1.3927e+00 +1.0399e-01 +1.2822e+00
1460248 +3.412181627e-06 +3.412181627e-06 +3.944800034e+02 +3.944800000e+02 -3.8984e+00 -2.8894e+00 -3.8024e+00 +3.9050e+00 +8.5932e-01 -2.9050e+00 +3.4453e+00 -5.9992e-01 -8.8178e-01 -3.7354e+00 +1.9096e+00 +1.2695e+00 +1.5709e+00 +3.7710e+00 -3.8156e+00 +2.9599e+00 -2.8975e+00 -1.3924e+00 +1.0399e-01 +1.2822e+00
1461781 +2.469156584e-06 +2.469156584e-06 +3.944800025e+02 +3.944800000e+02 -3.8992e+00 -2.8906e+00 -3.8024e+00 +3.9050e+00 +8.5932e-01 -2.9050e+00 +3.4454e+00 -5.9992e-01 -8.8178e-01 -3.7354e+00 +1.9096e+00 +1.2709e+00 +1.5714e+00 +3.7710e+00 -3.8160e+00 +2.9599e+00 -2.8975e+00 -1.3924e+00 +1.0399e-01 +1.2822e+00
1533973 +1.562371892e-06 +1.562371892e-06 +3.944800016e+02 +3.944800000e+02 -3.8984e+00 -2.8906e+00 -3.8024e+00 +3.9050e+00 +8.5932e-01 -2.9050e+00 +3.4453e+00 -5.9992e-01 -8.8200e-01 -3.7354e+00 +1.9096e+00 +1.2709e+00 +1.5714e+00 +3.7710e+00 -3.8160e+00 +2.9599e+00 -2.8975e+00 -1.3924e+00 +1.0399e-01 +1.2822e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.730294492e+02 +2.730294492e+02 +2.591944923e+01 -2.471100000e+02 +3.8807e+00 +2.1777e+00 -4.4148e+00 -3.9986e+00 -2.2345e+00 -1.5715e+00 +3.6081e+00 -1.0812e+00 -2.7437e+00 -2.6907e+00 +2.2077e+00 +1.9075e+00 +4.5774e+00 -4.5466e+00 -2.9039e+00 -3.7653e+00 -3.0158e-02 -4.0863e+00 +1.1943e+00 +3.5041e+00
178 +1.199485835e+02 +1.199485835e+02 -1.271614165e+02 -2.471100000e+02 -7.2912e-01 +4.3271e+00 +2.4513e+00 +2.2101e+00 -5.4763e-02 -1.3401e-01 +3.5534e+00 -4.5701e+00 -3.5359e+00 +3.9647e+00 +2.3843e+00 +1.2098e-01 +3.3854e+00 +3.7034e+00 +3.9122e+00 +1.9409e-01 +1.3090e+00 +5.9149e-01 +4.2379e+00 -1.2573e+00
531 +7.679728647e+01 +7.679728647e+01 -1.703127135e+02 -2.471100000e+02 -2.7453e+00 +4.9752e-01 -3.0270e+00 +1.6095e-01 -4.6366e+00 +3.9038e+00 +4.8241e+00 -2.4351e+00 +2.6735e+00 +4.6907e+00 +1.7466e+00 +4.7724e-02 +4.2074e+00 +2.5806e+00 +4.4237e+00 -1.8640e+00 +3.9425e+00 +1.0650e+00 +4.8429e+00 +3.7809e+00
1069 +5.955800422e+01 +5.955800422e+01 -1.875519958e+02 -2.471100000e+02 -3.3161e+00 +8.8495e-01 -3.1924e+00 -1.8404e+00 -3.3244e+00 +1.6454e+00 +1.7809e+00 -1.3214e+00 +1.8227e+00 +3.0422e+00 +3.8409e+00 -1.7931e+00 +1.7316e+00 +1.8453e+00 +3.8183e-01 +1.2667e-01 +1.1997e+00 +1.7440e+00 +3.4373e+00 -4.2559e-01
1595 +3.753568627e+01 +3.753568627e+01 -2.095743137e+02 -2.471100000e+02 -3.6464e+00 +8.8495e-01 -3.1924e+00 -2.0688e+00 -3.3244e+00 +1.6454e+00 +4.8154e-01 -3.0971e+00 +1.1320e+00 +1.3092e+00 +9.3327e-01 -8.6196e-01 +3.4363e+00 +1.5850e-01 +3.6692e+00 -1.0523e+00 +4.6287e+00 -5.3078e-01 +3.0950e+00 -9.0044e-01
2292 +2.411522938e+01 +2.411522938e+01 -2.229947706e+02 -2.471100000e+02 -4.4699e+00 +8.8495e-01 -3.0270e+00 -2.9281e+00 -3.6954e+00 +1.9170e+00 +4.8241e+00 -2.4351e+00 +1.8227e+00 +3.0422e+00 +3.8357e+00 +3.5314e-01 +3.4363e+00 +1.5850e-01 +3.8244e+00 +1.2667e-01 +4.6287e+00 -5.3078e-01 +2.7966e+00 -4.2559e-01
3172 +1.541705532e+01 +1.541705532e+01 -2.316929447e+02 -2.471100000e+02 -3.6464e+00 +8.8495e-01 -1.3212e+00 -2.9159e+00 -4.8804e+00 +1.9170e+00 +2.0484e+00 -3.8489e+00 +1.6667e+00 +3.0422e+00 +2.3819e+00 +3.5314e-01 +3.4363e+00 +1.5850e-01 +3.8244e+00 +1.2667e-01 +4.6287e+00 -5.3078e-01 +3.0950e+00 -2.1279e-01
4053 +9.920707848e+00 +9.920707848e+00 -2.371892922e+02 -2.471100000e+02 -3.3161e+00 +8.8495e-01 -1.3212e+00 -2.9159e+00 -3.6954e+00 +1.9170e+00 +2.0484e+00 -3.8489e+00 -9.3845e-01 +3.0422e+00 +9.3327e-01 +3.5314e-01 +3.4363e+00 +1.5850e-01 +3.8244e+00 +1.9409e-01 +3.1982e+00 -5.3078e-01 +3.0950e+00 -4.2559e-01
4957 +6.070093070e+00 +6.070093070e+00 -2.410399069e+02 -2.471100000e+02 -3.9531e+00 +8.8495e-01 -1.3212e+00 -2.9281e+00 -3.6954e+00 +1.9170e+00 +2.0484e+00 -3.8489e+00 -9.3845e-01 +3.0422e+00 +2.3819e+00 +3.5314e-01 +3.0153e+00 +1.1451e+00 +3.8244e+00 +1.2667e-01 +3.1982e+00 -5.3078e-01 +2.1790e+00 -2.7248e-01
6918 +3.810494858e+00 +3.810494858e+00 -2.432995051e+02 -2.471100000e+02 -3.6751e+00 +8.8495e-01 -1.2981e+00 -3.3904e+00 -3.6954e+00 +1.9170e+00 +3.9368e+00 -3.8489e+00 -9.3845e-01 +3.0422e+00 +2.3819e+00 +1.4274e+00 +3.4220e+00 +1.1451e+00 +3.8244e+00 +1.3993e-01 +3.1982e+00 -2.9700e-01 +2.1790e+00 -2.7248e-01
7805 +2.423727663e+00 +2.423727663e+00 -2.446862723e+02 -2.471100000e+02 -3.6464e+00 +8.8495e-01 -1.2981e+00 -3.3199e+00 -3.2706e+00 +1.9170e+00 +3.7487e+00 -3.8489e+00 -3.9457e-01 +2.8943e+00 +2.3819e+00 +1.4274e+00 +3.0153e+00 +1.1451e+00 +3.8244e+00 +1.2667e-01 +3.1982e+00 -5.3078e-01 +2.1790e+00 -2.7248e-01
15999 +1.422925039e+00 +1.422925039e+00 -2.456870750e+02 -2.471100000e+02 -3.5186e+00 +4.0083e-01 -9.5400e-01 -3.7350e+00 -3.4644e+00 +2.0516e+00 +3.3681e+00 -3.9475e+00 -2.7570e-01 +2.9061e+00 +2.4434e+00 +1.6942e+00 +2.1387e+00 +7.3602e-01 +3.5192e+00 +5.9531e-01 +3.0956e+00 -1.7993e-01 +2.0008e+00 +1.0189e-03
17250 +9.767831494e-01 +9.767831494e-01 -2.461332169e+02 -2.471100000e+02 -3.5186e+00 +4.0083e-01 -6.0359e-01 -3.7350e+00 -3.0120e+00 +2.0945e+00 +3.3681e+00 -3.9095e+00 -2.7570e-01 +3.0185e+00 +2.4434e+00 +1.6942e+00 +2.3052e+00 +9.5292e-01 +4.3195e+00 +5.9531e-01 +3.0956e+00 +2.3955e-02 +2.0008e+00 +1.0189e-03
26156 +5.396604797e-01 +5.396604797e-01 -2.465703395e+02 -2.471100000e+02 -3.5152e+00 +3.7947e-01 -8.3612e-01 -3.8311e+00 -2.8693e+00 +2.3028e+00 +2.9074e+00 -3.8737e+00 +1.6059e-01 +2.7707e+00 +2.2510e+00 +1.3567e+00 +2.8837e+00 +8.5868e-01 +4.1152e+00 +3.1329e-01 +3.0680e+00 -2.7162e-01 +2.4453e+00 +2.0574e-01
54391 +3.301068837e-01 +3.301068837e-01 -2.467798931e+02 -2.471100000e+02 -3.9251e+00 +3.0957e-01 -7.7537e-01 -3.6985e+00 -2.9706e+00 +2.1871e+00 +3.0708e+00 -3.9450e+00 +1.7202e-01 +2.9626e+00 +2.5661e+00 +1.3404e+00 +2.7706e+00 +8.9719e-01 +4.2297e+00 +4.9655e-01 +2.9732e+00 -2.6708e-01 +2.1019e+00 +2.7140e-01
74025 +2.399184661e-01 +2.399184661e-01 -2.468700815e+02 -2.471100000e+02 -3.9251e+00 +3.0957e-01 -7.7537e-01 -3.7189e+00 -3.0418e+00 +2.3886e+00 +3.0708e+00 -3.9450e+00 +1.6059e-01 +2.7707e+00 +2.2510e+00 +1.3567e+00 +2.8837e+00 +8.9719e-01 +4.2297e+00 +4.9655e-01 +2.9732e+00 -2.6708e-01 +2.1019e+00 +2.0574e-01
75007 +1.528700167e-01 +1.528700167e-01 -2.469571300e+02 -2.471100000e+02 -3.8490e+00 +2.6415e-01 -8.2891e-01 -3.7313e+00 -3.0248e+00 +2.3208e+00 +3.0708e+00 -3.9450e+00 +1.6059e-01 +2.8601e+00 +2.2510e+00 +1.3567e+00 +2.8837e+00 +8.5868e-01 +4.0000e+00 +4.7368e-01 +2.9668e+00 -2.7162e-01 +2.2682e+00 +2.0574e-01
76181 +9.939043858e-02 +9.939043858e-02 -2.470106096e+02 -2.471100000e+02 -3.8128e+00 +2.6415e-01 -7.7537e-01 -3.6985e+00 -3.0418e+00 +2.2735e+00 +3.0708e+00 -3.9450e+00 -9.2456e-02 +2.7707e+00 +2.2510e+00 +1.3567e+00 +2.8837e+00 +8.5868e-01 +4.0000e+00 +4.7368e-01 +2.9886e+00 -2.6708e-01 +2.1019e+00 +2.0574e-01
77954 +6.297407509e-02 +6.297407509e-02 -2.470470259e+02 -2.471100000e+02 -3.8128e+00 +1.4672e-01 -7.7537e-01 -3.6985e+00 -3.0418e+00 +2.3886e+00 +3.2038e+00 -3.9450e+00 -9.2456e-02 +2.7707e+00 +2.2510e+00 +1.3567e+00 +2.7706e+00 +8.5868e-01 +4.0000e+00 +4.9655e-01 +2.9886e+00 -2.3178e-01 +2.1019e+00 +2.7140e-01
80699 +3.908037436e-02 +3.908037436e-02 -2.470709196e+02 -2.471100000e+02 -3.8128e+00 +1.4672e-01 -7.7537e-01 -3.6985e+00 -3.1010e+00 +2.3886e+00 +3.2038e+00 -3.9450e+00 -9.2456e-02 +2.8601e+00 +2.2510e+00 +1.3567e+00 +2.8837e+00 +8.8841e-01 +4.0000e+00 +5.0682e-01 +2.9732e+00 -2.0531e-01 +2.2682e+00 +2.7140e-01
151297 +2.486420071e-02 +2.486420071e-02 -2.470851358e+02 -2.471100000e+02 -3.8128e+00 +1.8827e-01 -7.3544e-01 -3.6985e+00 -3.1010e+00 +2.2735e+00 +3.2038e+00 -3.9450e+00 -9.2456e-02 +2.8601e+00 +2.3066e+00 +1.3404e+00 +2.8837e+00 +8.5868e-01 +4.0000e+00 +4.9655e-01 +2.9732e+00 -2.0531e-01 +2.2682e+00 +2.7140e-01
163666 +1.566879597e-02 +1.566879597e-02 -2.470943312e+02 -2.471100000e+02 -3.7615e+00 +2.1815e-01 -7.2646e-01 -3.6686e+00 -3.0985e+00 +2.3028e+00 +3.2549e+00 -3.9095e+00 -1.1308e-01 +2.7907e+00 +2.3008e+00 +1.3829e+00 +2.8538e+00 +8.5276e-01 +3.9995e+00 +5.9531e-01 +2.9789e+00 -1.9877e-01 +2.1936e+00 +2.6229e-01
190728 +9.956454880e-03 +9.956454880e-03 -2.471000435e+02 -2.471100000e+02 -3.7608e+00 +2.1815e-01 -6.7564e-01 -3.6874e+00 -3.0764e+00 +2.3020e+00 +3.2757e+00 -3.9095e+00 -9.2456e-02 +2.8167e+00 +2.3123e+00 +1.3567e+00 +2.8172e+00 +8.5868e-01 +4.0000e+00 +5.4992e-01 +2.9668e+00 -1.6785e-01 +2.2109e+00 +2.9640e-01
220756 +5.685074381e-03 +5.685074381e-03 -2.471043149e+02 -2.471100000e+02 -3.8128e+00 +2.0364e-01 -6.9671e-01 -3.6874e+00 -3.0962e+00 +2.3208e+00 +3.2038e+00 -3.9450e+00 -7.5800e-02 +2.8186e+00 +2.3396e+00 +1.3567e+00 +2.8556e+00 +8.5868e-01 +4.0000e+00 +5.4190e-01 +2.9469e+00 -1.6541e-01 +2.2138e+00 +2.7140e-01
237799 +3.910822400e-03 +3.910822400e-03 -2.471060892e+02 -2.471100000e+02 -3.8033e+00 +1.9690e-01 -7.0058e-01 -3.6874e+00 -3.1150e+00 +2.3208e+00 +3.2383e+00 -3.9122e+00 -7.6255e-02 +2.8061e+00 +2.3469e+00 +1.3567e+00 +2.8232e+00 +8.5868e-01 +4.0000e+00 +5.6196e-01 +2.9395e+00 -1.3554e-01 +2.2268e+00 +2.8840e-01
241874 +2.487210639e-03 +2.487210639e-03 -2.471075128e+02 -2.471100000e+02 -3.8033e+00 +1.9690e-01 -7.0058e-01 -3.6874e+00 -3.1071e+00 +2.3208e+00 +3.2334e+00 -3.9122e+00 -7.6255e-02 +2.8061e+00 +2.3159e+00 +1.3697e+00 +2.8232e+00 +8.8008e-01 +4.0000e+00 +5.7460e-01 +2.9395e+00 -1.3554e-01 +2.2268e+00 +2.8840e-01
312120 +1.511836967e-03 +1.511836967e-03 -2.471084882e+02 -2.471100000e+02 -3.8033e+00 +1.9690e-01 -6.8211e-01 -3.6874e+00 -3.0953e+00 +2.3208e+00 +3.2334e+00 -3.9122e+00 -7.6255e-02 +2.8270e+00 +2.3159e+00 +1.3697e+00 +2.8232e+00 +8.8008e-01 +3.9789e+00 +5.7172e-01 +2.9395e+00 -1.3554e-01 +2.2268e+00 +2.8840e-01
351428 +9.330727542e-04 +9.330727542e-04 -2.471090669e+02 -2.471100000e+02 -3.7978e+00 +2.0108e-01 -7.0058e-01 -3.6874e+00 -3.1143e+00 +2.3208e+00 +3.2126e+00 -3.9122e+00 -7.6255e-02 +2.8061e+00 +2.3339e+00 +1.3862e+00 +2.8232e+00 +8.8196e-01 +3.9697e+00 +5.7726e-01 +2.9512e+00 -1.6657e-01 +2.2331e+00 +2.8840e-01
402264 +6.197137540e-04 +6.197137540e-04 -2.471093803e+02 -2.471100000e+02 -3.7998e+00 +2.0364e-01 -6.9671e-01 -3.6874e+00 -3.0962e+00 +2.3208e+00 +3.2293e+00 -3.9120e+00 -7.5800e-02 +2.8211e+00 +2.3300e+00 +1.3829e+00 +2.8198e+00 +8.7892e-01 +3.9721e+00 +5.7141e-01 +2.9469e+00 -1.6541e-01 +2.2138e+00 +2.7140e-01
440965 +3.979414518e-04 +3.979414518e-04 -2.471096021e+02 -2.471100000e+02 -3.7914e+00 +2.0364e-01 -6.9671e-01 -3.6874e+00 -3.0962e+00 +2.3208e+00 +3.2293e+00 -3.9171e+00 -7.4419e-02 +2.8186e+00 +2.3283e+00 +1.3909e+00 +2.8162e+00 +8.7892e-01 +3.9721e+00 +5.7141e-01 +2.9469e+00 -1.5573e-01 +2.2205e+00 +2.8311e-01
563320 +2.380956692e-04 +2.380956692e-04 -2.471097619e+02 -2.471100000e+02 -3.8033e+00 +1.9690e-01 -6.8888e-01 -3.6893e+00 -3.1010e+00 +2.3152e+00 +3.2180e+00 -3.9133e+00 -7.6255e-02 +2.8248e+00 +2.3327e+00 +1.3844e+00 +2.8172e+00 +8.7892e-01 +3.9738e+00 +5.7141e-01 +2.9404e+00 -1.6586e-01 +2.2268e+00 +2.8721e-01
569629 +1.583058733e-04 +1.583058733e-04 -2.471098417e+02 -2.471100000e+02 -3.7981e+00 +1.9690e-01 -6.8888e-01 -3.6895e+00 -3.1010e+00 +2.3152e+00 +3.2180e+00 -3.9133e+00 -7.5800e-02 +2.8248e+00 +2.3327e+00 +1.3844e+00 +2.8256e+00 +8.7892e-01 +3.9738e+00 +5.7141e-01 +2.9469e+00 -1.6541e-01 +2.2268e+00 +2.8721e-01
637426 +9.836920722e-05 +9.836920722e-05 -2.471099016e+02 -2.471100000e+02 -3.7981e+00 +2.0364e-01 -6.8888e-01 -3.6893e+00 -3.1010e+00 +2.3152e+00 +3.2180e+00 -3.9171e+00 -7.4419e-02 +2.8248e+00 +2.3327e+00 +1.3844e+00 +2.8256e+00 +8.7892e-01 +3.9738e+00 +5.7141e-01 +2.9438e+00 -1.6541e-01 +2.2273e+00 +2.8721e-01
638676 +6.168302622e-05 +6.168302622e-05 -2.471099383e+02 -2.471100000e+02 -3.7981e+00 +2.0364e-01 -6.8888e-01 -3.6895e+00 -3.1010e+00 +2.3152e+00 +3.2180e+00 -3.9171e+00 -7.4419e-02 +2.8248e+00 +2.3327e+00 +1.3844e+00 +2.8256e+00 +8.7892e-01 +3.9738e+00 +5.7141e-01 +2.9438e+00 -1.5573e-01 +2.2273e+00 +2.8311e-01
786801 +3.685241219e-05 +3.685241219e-05 -2.471099631e+02 -2.471100000e+02 -3.7981e+00 +2.0364e-01 -6.9234e-01 -3.6895e+00 -3.1010e+00 +2.3158e+00 +3.2180e+00 -3.9171e+00 -7.2351e-02 +2.8215e+00 +2.3300e+00 +1.3844e+00 +2.8256e+00 +8.7892e-01 +3.9738e+00 +5.7141e-01 +2.9438e+00 -1.5573e-01 +2.2273e+00 +2.8311e-01
912137 +2.395031723e-05 +2.395031723e-05 -2.471099760e+02 -2.471100000e+02 -3.7981e+00 +2.0364e-01 -6.8888e-01 -3.6895e+00 -3.1010e+00 +2.3152e+00 +3.2180e+00 -3.9171e+00 -7.0308e-02 +2.8215e+00 +2.3310e+00 +1.3844e+00 +2.8232e+00 +8.7892e-01 +3.9738e+00 +5.7141e-01 +2.9440e+00 -1.5897e-01 +2.2273e+00 +2.8311e-01
1097964 +1.413716436e-05 +1.413716436e-05 -2.471099859e+02 -2.471100000e+02 -3.7978e+00 +2.0364e-01 -6.9125e-01 -3.6911e+00 -3.1010e+00 +2.3173e+00 +3.2195e+00 -3.9157e+00 -7.3162e-02 +2.8211e+00 +2.3300e+00 +1.3862e+00 +2.8226e+00 +8.7892e-01 +3.9739e+00 +5.7141e-01 +2.9442e+00 -1.5854e-01 +2.2280e+00 +2.8317e-01
1105694 +9.743534690e-06 +9.743534690e-06 -2.471099903e+02 -2.471100000e+02 -3.7978e+00 +2.0364e-01 -6.9125e-01 -3.6911e+00 -3.0991e+00 +2.3173e+00 +3.2195e+00 -3.9157e+00 -7.3162e-02 +2.8233e+00 +2.3300e+00 +1.3862e+00 +2.8232e+00 +8.7892e-01 +3.9739e+00 +5.7141e-01 +2.9442e+00 -1.5854e-01 +2.2280e+00 +2.8317e-01
1258744 +4.655718271e-06 +4.655718271e-06 -2.471099953e+02 -2.471100000e+02 -3.7984e+00 +2.0332e-01 -6.9043e-01 -3.6911e+00 -3.0991e+00 +2.3167e+00 +3.2195e+00 -3.9171e+00 -7.0495e-02 +2.8225e+00 +2.3300e+00 +1.3844e+00 +2.8232e+00 +8.7892e-01 +3.9738e+00 +5.7141e-01 +2.9457e+00 -1.5873e-01 +2.2280e+00 +2.8352e-01
1337505 +3.710180721e-06 +3.710180721e-06 -2.471099963e+02 -2.471100000e+02 -3.7984e+00 +2.0332e-01 -6.9043e-01 -3.6911e+00 -3.0991e+00 +2.3167e+00 +3.2195e+00 -3.9167e+00 -7.0495e-02 +2.8225e+00 +2.3300e+00 +1.3844e+00 +2.8232e+00 +8.7892e-01 +3.9738e+00 +5.7141e-01 +2.9457e+00 -1.5873e-01 +2.2280e+00 +2.8362e-01
1527114 +2.469801757e-06 +2.469801757e-06 -2.471099975e+02 -2.471100000e+02 -3.7984e+00 +2.0320e-01 -6.9125e-01 -3.6911e+00 -3.0991e+00 +2.3173e+00 +3.2195e+00 -3.9162e+00 -7.0308e-02 +2.8225e+00 +2.3303e+00 +1.3844e+00 +2.8232e+00 +8.7892e-01 +3.9739e+00 +5.7141e-01 +2.9442e+00 -1.5897e-01 +2.2280e+00 +2.8377e-01
1536413 +1.349700455e-06 +1.349700455e-06 -2.471099987e+02 -2.471100000e+02 -3.7984e+00 +2.0320e-01 -6.9125e-01 -3.6911e+00 -3.0991e+00 +2.3173e+00 +3.2195e+00 -3.9162e+00 -7.0849e-02 +2.8225e+00 +2.3303e+00 +1.3844e+00 +2.8232e+00 +8.7892e-01 +3.9738e+00 +5.7141e-01 +2.9447e+00 -1.5897e-01 +2.2280e+00 +2.8377e-01
1780191 +9.372382976e-07 +9.372382976e-07 -2.471099991e+02 -2.471100000e+02 -3.7984e+00 +2.0320e-01 -6.9125e-01 -3.6911e+00 -3.0991e+00 +2.3167e+00 +3.2195e+00 -3.9157e+00 -7.0658e-02 +2.8225e+00 +2.3303e+00 +1.3849e+00 +2.8232e+00 +8.7824e-01 +3.9738e+00 +5.7141e-01 +2.9447e+00 -1.5897e-01 +2.2280e+00 +2.8377e-01
